objectid;type;address;polygonid;scale;angle;globalid;geo_shape;geo_point_2d
1088;private;260;0;1.0;0.0;{6DAAF08D-06B6-4F47-AC01-B51DC914A29A};"{""type"": ""Point"", ""coordinates"": [-79.0163844403451, 35.95154153384803]}";"35.9515415338; -79.0163844403"
1093;;307;0;1.0;0.0;{ADFCCBC8-839F-426A-870C-547875605480};"{""type"": ""Point"", ""coordinates"": [-79.01243894110428, 35.955112698715126]}";"35.9551126987; -79.0124389411"
1099;private;101;0;1.0;0.0;{073604EC-C762-425C-B0DF-2EE2B5783237};"{""type"": ""Point"", ""coordinates"": [-79.00895202158416, 35.92611298472251]}";"35.9261129847; -79.0089520216"
1103;public;123;0;1.0;0.0;{768D282C-861B-4F5A-9553-27E3390FD19D};"{""type"": ""Point"", ""coordinates"": [-79.00445968559758, 35.93047207186095]}";"35.9304720719; -79.0044596856"
1106;public;600;0;1.0;0.0;{48D414F5-4254-4C38-A25F-A305C658F280};"{""type"": ""Point"", ""coordinates"": [-79.0025231471264, 35.94332735804042]}";"35.943327358; -79.0025231471"
1110;;202;0;1.0;0.0;{D031AF8D-D277-461B-8B6C-F0DAEC56B96F};"{""type"": ""Point"", ""coordinates"": [-79.00354674275998, 35.94231235074208]}";"35.9423123507; -79.0035467428"
1111;;234;0;1.0;0.0;{F6C236B9-D245-4D54-AB09-786290747911};"{""type"": ""Point"", ""coordinates"": [-79.00614158801334, 35.94204848548258]}";"35.9420484855; -79.006141588"
1122;;;0;1.0;0.0;{3A3BCB87-68EB-4299-9A52-F281C4AC8652};"{""type"": ""Point"", ""coordinates"": [-79.00911478848538, 35.90572674331273]}";"35.9057267433; -79.0091147885"
1135;;;0;1.0;0.0;{28A73A22-1D80-40F6-8789-DE90DC207D0C};"{""type"": ""Point"", ""coordinates"": [-79.00701495326855, 35.907716020552165]}";"35.9077160206; -79.0070149533"
1137;;;0;1.0;0.0;{C2394FFE-A049-4B7B-9CA6-9E7B0AE87A56};"{""type"": ""Point"", ""coordinates"": [-79.00599212818587, 35.908348510828176]}";"35.9083485108; -79.0059921282"
1140;;;0;1.0;0.0;{348BDB05-2DF7-43C8-B73D-3742D7903937};"{""type"": ""Point"", ""coordinates"": [-79.00601945912526, 35.9090697072358]}";"35.9090697072; -79.0060194591"
1143;;;0;1.0;0.0;{E8C26CA6-8352-44D4-B2C6-D209C39650D5};"{""type"": ""Point"", ""coordinates"": [-79.00809331822109, 35.90844090022107]}";"35.9084409002; -79.0080933182"
1144;;;0;1.0;0.0;{E390DB09-20DF-4AB3-B50B-2D9709F62855};"{""type"": ""Point"", ""coordinates"": [-79.00786777331354, 35.91209308354127]}";"35.9120930835; -79.0078677733"
1148;;;0;1.0;0.0;{959A6316-E28A-4E58-A123-0BB6453CBCFF};"{""type"": ""Point"", ""coordinates"": [-79.00432164587457, 35.912514882667786]}";"35.9125148827; -79.0043216459"
1149;;;0;1.0;0.0;{208C210E-2ED4-463E-B8C0-6EBE0605BBF1};"{""type"": ""Point"", ""coordinates"": [-79.01162122054576, 35.91222808095068]}";"35.912228081; -79.0116212205"
1154;;;0;1.0;0.0;{008F13BB-3631-460D-8112-E7AEEF4E85A9};"{""type"": ""Point"", ""coordinates"": [-79.00285640150824, 35.912609678773904]}";"35.9126096788; -79.0028564015"
1161;;;0;1.0;0.0;{9C9F47C7-C225-4B8E-83C8-2FE25CE01265};"{""type"": ""Point"", ""coordinates"": [-78.99903093572657, 35.931758445762746]}";"35.9317584458; -78.9990309357"
1168;public;;0;1.0;0.0;{FE5184E7-8F17-402F-B924-0051F5C2A190};"{""type"": ""Point"", ""coordinates"": [-79.01173035260011, 35.89963970884486]}";"35.8996397088; -79.0117303526"
1173;;;0;1.0;0.0;{65306029-4BC4-4448-9339-454A6F8BF454};"{""type"": ""Point"", ""coordinates"": [-79.01058619107192, 35.90836214906243]}";"35.9083621491; -79.0105861911"
1178;public;821;0;1.0;0.0;{9915081E-600C-444C-83BD-8E2B81871BF0};"{""type"": ""Point"", ""coordinates"": [-79.01134890017785, 35.924692061429795]}";"35.9246920614; -79.0113489002"
1185;public;401;0;1.0;0.0;{59D0F0DF-FF10-4681-93AB-3F41D10F9858};"{""type"": ""Point"", ""coordinates"": [-79.00459347061938, 35.93637864157789]}";"35.9363786416; -79.0045934706"
1202;public;118A;0;1.0;0.0;{71DEC8DB-D14B-4232-BF3E-4D718A749FC1};"{""type"": ""Point"", ""coordinates"": [-79.01066191609941, 35.94417369904807]}";"35.944173699; -79.0106619161"
1204;;;0;1.0;0.0;{0483EF37-911C-4137-B6F4-3D208417E412};"{""type"": ""Point"", ""coordinates"": [-79.00593791468324, 35.95285649680167]}";"35.9528564968; -79.0059379147"
1206;public;;0;1.0;0.0;{31B1A155-0323-47FB-9570-8AA9112035EF};"{""type"": ""Point"", ""coordinates"": [-79.00852406770721, 35.942840712385824]}";"35.9428407124; -79.0085240677"
1211;;501;0;1.0;0.0;{79372AEA-0AE8-4B73-84C0-AFAA07F47EA1};"{""type"": ""Point"", ""coordinates"": [-79.06139954781965, 35.95811283679346]}";"35.9581128368; -79.0613995478"
1214;;310;0;1.0;0.0;{91F4C40F-8038-4150-BE25-49CA0357EEBF};"{""type"": ""Point"", ""coordinates"": [-79.06151053077586, 35.95675724417593]}";"35.9567572442; -79.0615105308"
1220;public;221;0;1.0;0.0;{B3693AAD-E5BE-4580-98F7-27181AD3E80B};"{""type"": ""Point"", ""coordinates"": [-79.06278829741846, 35.960443441477736]}";"35.9604434415; -79.0627882974"
1222;;305;0;1.0;0.0;{85EA060E-7A9D-44E7-9B14-0791F8AF3D8E};"{""type"": ""Point"", ""coordinates"": [-79.06383805403694, 35.961699191446606]}";"35.9616991914; -79.063838054"
1223;;101;0;1.0;0.0;{E4649819-541A-47A9-AC2E-CC95CDD42EC0};"{""type"": ""Point"", ""coordinates"": [-79.06656511292046, 35.9607291954117]}";"35.9607291954; -79.0665651129"
1224;;701;0;1.0;0.0;{FD878D55-3F96-45E0-810A-96572F823433};"{""type"": ""Point"", ""coordinates"": [-79.06668903141248, 35.95943068524103]}";"35.9594306852; -79.0666890314"
1225;;601;0;1.0;0.0;{C83D2533-E4EB-4993-B279-68648154AADD};"{""type"": ""Point"", ""coordinates"": [-79.0652428290917, 35.95885137780523]}";"35.9588513778; -79.0652428291"
1232;public;;0;1.0;0.0;{B185CB74-7270-440D-9DA3-C546E10B5C72};"{""type"": ""Point"", ""coordinates"": [-79.055096237588, 35.96081714973394]}";"35.9608171497; -79.0550962376"
1236;;;0;1.0;0.0;{DFCBB595-45DE-4D56-A6E5-591ED400F83D};"{""type"": ""Point"", ""coordinates"": [-79.05482207218459, 35.95879159165405]}";"35.9587915917; -79.0548220722"
1244;;205;0;1.0;0.0;{8388D965-D186-4A05-B29B-D8DD5C715234};"{""type"": ""Point"", ""coordinates"": [-79.07695009817289, 35.89021920903457]}";"35.890219209; -79.0769500982"
1245;;201;0;1.0;0.0;{46E31241-B123-4D2C-98CD-D67C5B752F49};"{""type"": ""Point"", ""coordinates"": [-79.07633115547263, 35.890242492049495]}";"35.890242492; -79.0763311555"
1248;;208;0;1.0;0.0;{E8F3F4C7-2473-4A0A-853C-AF4EF595F0BE};"{""type"": ""Point"", ""coordinates"": [-79.07376646872868, 35.88543884286242]}";"35.8854388429; -79.0737664687"
1256;;;0;1.0;0.0;{307E1B7C-35F2-4BFA-BD8A-C217B1B73B7E};"{""type"": ""Point"", ""coordinates"": [-79.06530672465648, 35.94893619541438]}";"35.9489361954; -79.0653067247"
1268;;208;0;1.0;0.0;{5F6872B3-4284-4BD3-8ADE-0789718C8B0B};"{""type"": ""Point"", ""coordinates"": [-79.06637749137539, 35.95490416498456]}";"35.954904165; -79.0663774914"
1272;;;0;1.0;0.0;{E41ED027-80F9-401B-BD3B-108588D448D0};"{""type"": ""Point"", ""coordinates"": [-79.06300337524209, 35.890673506088454]}";"35.8906735061; -79.0630033752"
1276;public;320;0;1.0;0.0;{D45C72A3-13A1-4141-9BD8-5DB8C1929ED4};"{""type"": ""Point"", ""coordinates"": [-79.05918671702713, 35.90431682184651]}";"35.9043168218; -79.059186717"
1282;public;113;0;1.0;0.0;{F867E6E4-DCAC-45E3-858A-84EFE3CAADB1};"{""type"": ""Point"", ""coordinates"": [-79.06346686755474, 35.90873664526515]}";"35.9087366453; -79.0634668676"
1289;public;;0;1.0;0.0;{7911D553-64CA-4B56-BDBF-42FC314BCD5E};"{""type"": ""Point"", ""coordinates"": [-79.05934168596357, 35.92486457484093]}";"35.9248645748; -79.059341686"
1298;;;0;1.0;0.0;{C09A2DE3-8B42-4223-9470-CF8645DE9354};"{""type"": ""Point"", ""coordinates"": [-79.05817120257275, 35.91256804394651]}";"35.9125680439; -79.0581712026"
1300;;105;0;1.0;0.0;{45F0CAB2-4F6E-4BE3-A3C7-BD69DC91CB20};"{""type"": ""Point"", ""coordinates"": [-79.07407860482579, 35.95127227624469]}";"35.9512722762; -79.0740786048"
1309;;;0;1.0;0.0;{73782B8B-12ED-4488-9D70-AF115B415B0F};"{""type"": ""Point"", ""coordinates"": [-79.07703615853073, 35.94369327826681]}";"35.9436932783; -79.0770361585"
1312;;;0;1.0;0.0;{41F6D6EA-07A2-4704-A042-309B316B5DBB};"{""type"": ""Point"", ""coordinates"": [-79.05322870590803, 35.90397522833682]}";"35.9039752283; -79.0532287059"
1314;;;0;1.0;0.0;{04680B0F-8A6F-4A4A-98D7-A2CD922B2CC3};"{""type"": ""Point"", ""coordinates"": [-79.0559092509436, 35.90154784122378]}";"35.9015478412; -79.0559092509"
1319;;;0;1.0;0.0;{8CEA1EF9-E7C4-4E01-89A7-9BD1FC34F024};"{""type"": ""Point"", ""coordinates"": [-79.05121131606845, 35.90152279588403]}";"35.9015227959; -79.0512113161"
1320;;;0;1.0;0.0;{5F7B2312-CB8D-461E-8358-29865C150846};"{""type"": ""Point"", ""coordinates"": [-79.05081195351295, 35.90225488533818]}";"35.9022548853; -79.0508119535"
1321;;;0;1.0;0.0;{F6227D40-BA11-4B3A-A10E-F67947265E44};"{""type"": ""Point"", ""coordinates"": [-79.05052916770215, 35.90293270883834]}";"35.9029327088; -79.0505291677"
1336;;4106;0;1.0;0.0;{11A1A801-D09F-45EC-A9EC-E653FC7B0DAD};"{""type"": ""Point"", ""coordinates"": [-79.02151595007831, 35.96364200416204]}";"35.9636420042; -79.0215159501"
1342;public;105;0;1.0;0.0;{53DD1AAD-C8F2-4C4D-9D4F-71C6DE64B63E};"{""type"": ""Point"", ""coordinates"": [-79.02366221188547, 35.955383518433536]}";"35.9553835184; -79.0236622119"
1343;public;2444;0;1.0;0.0;{21D5F859-8A4B-409A-B237-86BBB333274F};"{""type"": ""Point"", ""coordinates"": [-79.02445101125785, 35.95275907238947]}";"35.9527590724; -79.0244510113"
1344;public;302;0;1.0;0.0;{1589D2FF-6CC3-4623-9BCC-481139086745};"{""type"": ""Point"", ""coordinates"": [-79.01827209172362, 35.945578837634216]}";"35.9455788376; -79.0182720917"
1345;public;;0;1.0;0.0;{3435A950-5111-48CD-A5EF-4895C51CE50E};"{""type"": ""Point"", ""coordinates"": [-79.0220950742207, 35.941148771811235]}";"35.9411487718; -79.0220950742"
1348;;;0;1.0;0.0;{2C01C5A1-8759-4161-867B-F3D877178B79};"{""type"": ""Point"", ""coordinates"": [-79.01905411564314, 35.937556172843415]}";"35.9375561728; -79.0190541156"
1352;public;433;0;1.0;0.0;{4178DA11-B936-4CCC-A357-7597489E079C};"{""type"": ""Point"", ""coordinates"": [-79.02365141697949, 35.92564025627332]}";"35.9256402563; -79.023651417"
1354;public;;0;1.0;0.0;{353BA69F-2A1F-4BAB-BF3C-B8E1CDF020FA};"{""type"": ""Point"", ""coordinates"": [-79.02511786939033, 35.915261568526354]}";"35.9152615685; -79.0251178694"
1355;;;0;1.0;0.0;{9E3646B1-4BEB-418C-BD3A-1795978A85BF};"{""type"": ""Point"", ""coordinates"": [-79.01954517267608, 35.90533198705442]}";"35.9053319871; -79.0195451727"
1360;;205;0;1.0;0.0;{730A2DBE-E823-466E-B87F-BE64DA0EA4A1};"{""type"": ""Point"", ""coordinates"": [-79.02517999784494, 35.96118742998299]}";"35.96118743; -79.0251799978"
1362;;;0;1.0;0.0;{D586E31E-A778-4165-BDE2-57E104F39862};"{""type"": ""Point"", ""coordinates"": [-79.0286549439894, 35.93706188182751]}";"35.9370618818; -79.028654944"
1372;;;0;1.0;0.0;{C17049E6-5B87-4F21-A09A-0F6C824E0D6F};"{""type"": ""Point"", ""coordinates"": [-79.02936287564947, 35.931565679535005]}";"35.9315656795; -79.0293628756"
1382;;;0;1.0;0.0;{DCD75C2C-F4D4-4630-81F8-DA42447E4A33};"{""type"": ""Point"", ""coordinates"": [-79.03907552064604, 35.96462867927703]}";"35.9646286793; -79.0390755206"
1390;public;;0;1.0;0.0;{346134A0-4DE5-4DC5-87B5-500F36530EDE};"{""type"": ""Point"", ""coordinates"": [-79.03708962527222, 35.93599976045693]}";"35.9359997605; -79.0370896253"
1396;public;105;0;1.0;0.0;{4C73211D-D328-476A-BE81-1009AC396376};"{""type"": ""Point"", ""coordinates"": [-79.03974847103686, 35.92453014463941]}";"35.9245301446; -79.039748471"
1398;public;208;0;1.0;0.0;{413F55FE-B165-4836-BD18-35EBA2AC672A};"{""type"": ""Point"", ""coordinates"": [-79.03407254346757, 35.92428949946427]}";"35.9242894995; -79.0340725435"
1404;;;0;1.0;0.0;{FED49063-47E7-4EAA-9DA7-4DEB0FEDBA74};"{""type"": ""Point"", ""coordinates"": [-79.03702519871347, 35.91329039937531]}";"35.9132903994; -79.0370251987"
1410;private;113;0;1.0;0.0;{E921E882-8180-47BE-849D-F92B9FE87E7E};"{""type"": ""Point"", ""coordinates"": [-79.04595433390186, 35.95828229296462]}";"35.958282293; -79.0459543339"
1411;public;120;0;1.0;0.0;{EFEB94E8-AF0C-40B3-AF06-EE996644C8D8};"{""type"": ""Point"", ""coordinates"": [-79.04771706991559, 35.95116499716025]}";"35.9511649972; -79.0477170699"
1420;public;36;0;1.0;0.0;{99CCC6C2-EB84-475D-91D4-31D6F019E379};"{""type"": ""Point"", ""coordinates"": [-79.04841303512018, 35.928624727513]}";"35.9286247275; -79.0484130351"
1429;;;0;1.0;0.0;{3C2812C1-FADA-4112-8267-668A15368D0E};"{""type"": ""Point"", ""coordinates"": [-79.04666738325129, 35.91125968439707]}";"35.9112596844; -79.0466673833"
1435;;;0;1.0;0.0;{EE12ED00-51EE-448B-A5C1-67118EE75EBF};"{""type"": ""Point"", ""coordinates"": [-79.04354565669097, 35.903277129242355]}";"35.9032771292; -79.0435456567"
1446;public;601;0;1.0;0.0;{E5C9F870-1FAB-4920-9E32-6967474C4FA3};"{""type"": ""Point"", ""coordinates"": [-79.05026313967508, 35.8939985951724]}";"35.8939985952; -79.0502631397"
1448;;;0;1.0;0.0;{78FDB675-63AE-452C-A9A3-150CDDEBAC0D};"{""type"": ""Point"", ""coordinates"": [-79.04814997697412, 35.89208126437964]}";"35.8920812644; -79.048149977"
1449;;;0;1.0;0.0;{2CF63E21-C0F2-4F2C-922E-3241FA305246};"{""type"": ""Point"", ""coordinates"": [-79.01182572473925, 35.9502889981899]}";"35.9502889982; -79.0118257247"
1463;;;0;1.0;0.0;{24490066-110A-42F3-9E49-34E89BB283F0};"{""type"": ""Point"", ""coordinates"": [-79.06854792556989, 35.963685438811474]}";"35.9636854388; -79.0685479256"
53;public;;0;1.0;0.0;{648C823F-1C87-4DFC-B15D-E123B6693791};"{""type"": ""Point"", ""coordinates"": [-79.04451548483786, 35.947063425796195]}";"35.9470634258; -79.0445154848"
48;public;;0;1.0;0.0;{E689BA96-1A3B-4866-AEBC-2D7C03324F9E};"{""type"": ""Point"", ""coordinates"": [-79.04551645298565, 35.94681106664119]}";"35.9468110666; -79.045516453"
55;public;;0;1.0;0.0;{44258E1C-3DE2-480C-BDC7-DC2C10BCEF6C};"{""type"": ""Point"", ""coordinates"": [-79.04260150053453, 35.94152161724793]}";"35.9415216172; -79.0426015005"
40;public;;0;1.0;0.0;{4D6D1F81-70B3-40CD-A470-15528CA32E24};"{""type"": ""Point"", ""coordinates"": [-79.0480333150008, 35.945649204452025]}";"35.9456492045; -79.048033315"
50;public;;0;1.0;0.0;{489CA7B3-4386-4435-80FD-AEC8C57BF348};"{""type"": ""Point"", ""coordinates"": [-79.04235749139887, 35.95473609153919]}";"35.9547360915; -79.0423574914"
37;public;;0;1.0;0.0;{E58FFAE7-2869-40B7-B955-A89B476B3475};"{""type"": ""Point"", ""coordinates"": [-79.05162799944621, 35.94789454319523]}";"35.9478945432; -79.0516279994"
43;public;;0;1.0;0.0;{FCED3E11-54BD-4CBF-BC9E-A32B7A4C83F5};"{""type"": ""Point"", ""coordinates"": [-79.05985957770493, 35.95014851423095]}";"35.9501485142; -79.0598595777"
148;public;612;0;1.0;0.0;{0959E903-FC5A-4DF5-A64C-AA26E1F96974};"{""type"": ""Point"", ""coordinates"": [-79.05200728080383, 35.923826282962736]}";"35.923826283; -79.0520072808"
132;public;;0;1.0;0.0;{8A683E82-DDF0-4ABD-BC45-4158BC394874};"{""type"": ""Point"", ""coordinates"": [-79.05779230720388, 35.91355926154301]}";"35.9135592615; -79.0577923072"
145;public;;0;1.0;0.0;{552D27C7-E9AB-4442-A26B-3E96F6938EE6};"{""type"": ""Point"", ""coordinates"": [-79.04843920191958, 35.92149114207788]}";"35.9214911421; -79.0484392019"
100;public;;0;1.0;0.0;{010D2C4A-B379-4D48-866C-CD6A36A93D64};"{""type"": ""Point"", ""coordinates"": [-79.068087045357, 35.92067168300474]}";"35.920671683; -79.0680870454"
104;public;;0;1.0;0.0;{E7E1035B-2844-4F65-982C-4E7908C4849E};"{""type"": ""Point"", ""coordinates"": [-79.059069683159, 35.918141483484625]}";"35.9181414835; -79.0590696832"
125;public;;0;1.0;0.0;{37F0ADCB-A66B-49D2-B980-6460EE1192DB};"{""type"": ""Point"", ""coordinates"": [-79.03778462578431, 35.9350871587599]}";"35.9350871588; -79.0377846258"
70;public;2448;0;1.0;0.0;{58DD4606-BCAC-4A0C-A45B-8E959A06DFC2};"{""type"": ""Point"", ""coordinates"": [-79.02550958203386, 35.950356052628074]}";"35.9503560526; -79.025509582"
93;public;;0;1.0;0.0;{4129513E-C99F-4E36-84DB-9858F5E8CA34};"{""type"": ""Point"", ""coordinates"": [-79.06314844429477, 35.927820197273725]}";"35.9278201973; -79.0631484443"
97;private;;0;1.0;0.0;{B0B18BFD-3696-44A8-B582-44286E25596E};"{""type"": ""Point"", ""coordinates"": [-79.07150395295557, 35.92585548127327]}";"35.9258554813; -79.071503953"
98;public;;0;1.0;0.0;{E4E38263-1B5B-452B-AA37-AE0122615BE5};"{""type"": ""Point"", ""coordinates"": [-79.06237272475185, 35.92179942649914]}";"35.9217994265; -79.0623727248"
184;public;403;0;1.0;0.0;{06E9FAD3-6CEA-4596-9AC4-9ACE3BF4A09B};"{""type"": ""Point"", ""coordinates"": [-79.01190775654632, 35.93654335972058]}";"35.9365433597; -79.0119077565"
154;public;828;0;1.0;0.0;{863A38B9-FE18-4848-8DF3-243CA98C937A};"{""type"": ""Point"", ""coordinates"": [-79.05374849443983, 35.92639635693641]}";"35.9263963569; -79.0537484944"
164;public;;0;1.0;0.0;{CCE0053B-AA98-4F73-B069-1C502E20B37B};"{""type"": ""Point"", ""coordinates"": [-79.04361025858424, 35.92160947507614]}";"35.9216094751; -79.0436102586"
171;public;;0;1.0;0.0;{5CDF67AD-F1A4-49C3-A81D-2D192D5B451F};"{""type"": ""Point"", ""coordinates"": [-79.02962796134267, 35.93252483289519]}";"35.9325248329; -79.0296279613"
74;public;;0;1.0;0.0;{D7E2FEAC-FB7A-42DC-B0A1-39A5922C9E6F};"{""type"": ""Point"", ""coordinates"": [-79.02094856353827, 35.946933262269695]}";"35.9469332623; -79.0209485635"
79;public;;0;1.0;0.0;{2B66695F-42C5-43C1-8F14-CAE245771940};"{""type"": ""Point"", ""coordinates"": [-79.02535825833877, 35.94450938974515]}";"35.9445093897; -79.0253582583"
92;public;;0;1.0;0.0;{BCC45C58-7BF7-428A-839F-843CCF822653};"{""type"": ""Point"", ""coordinates"": [-79.06601289334502, 35.927048388706915]}";"35.9270483887; -79.0660128933"
81;public;;0;1.0;0.0;{769E77E4-3833-4D39-9FC2-3138451765B3};"{""type"": ""Point"", ""coordinates"": [-79.0131669791262, 35.94541934194154]}";"35.9454193419; -79.0131669791"
322;public;;0;1.0;0.0;{8C5E5396-A752-4EFB-A136-C2157697C414};"{""type"": ""Point"", ""coordinates"": [-79.04629279228078, 35.913360153498544]}";"35.9133601535; -79.0462927923"
34;public;;0;1.0;0.0;{056D6B0E-E5EC-41E1-906D-5C67BB873DE4};"{""type"": ""Point"", ""coordinates"": [-79.05530903187656, 35.954947167199755]}";"35.9549471672; -79.0553090319"
13;public;;0;1.0;0.0;{D1003E2A-39BA-4284-9D3D-3E77608F6268};"{""type"": ""Point"", ""coordinates"": [-79.04799452637829, 35.96433088471403]}";"35.9643308847; -79.0479945264"
29;public;;0;1.0;0.0;{B2CE62DE-9E6A-4796-8769-92A76B37C708};"{""type"": ""Point"", ""coordinates"": [-79.03650984168303, 35.95982406491994]}";"35.9598240649; -79.0365098417"
1;public;;0;1.0;0.0;{DB189985-812A-4272-97E4-8926A0248DD6};"{""type"": ""Point"", ""coordinates"": [-79.06015547261448, 35.94926692450907]}";"35.9492669245; -79.0601554726"
62;public;121;0;1.0;0.0;{7DF9B429-9AFD-463D-A8E2-9995E6BCDB20};"{""type"": ""Point"", ""coordinates"": [-79.03045557893601, 35.955123774027925]}";"35.955123774; -79.0304555789"
59;public;;0;1.0;0.0;{BDF370D0-913C-4777-9EDF-550E76379D9C};"{""type"": ""Point"", ""coordinates"": [-79.03484314152065, 35.951587309481006]}";"35.9515873095; -79.0348431415"
66;public;;0;1.0;0.0;{B046E94C-0C3B-49E7-9CC1-5C24C30028E5};"{""type"": ""Point"", ""coordinates"": [-79.02676426161523, 35.951246809399656]}";"35.9512468094; -79.0267642616"
65;public;;0;1.0;0.0;{4DE050FE-D94C-4A4B-952D-6A20C8AA714D};"{""type"": ""Point"", ""coordinates"": [-79.02126024848424, 35.953155150641166]}";"35.9531551506; -79.0212602485"
58;public;;0;1.0;0.0;{EE7B854C-9EE1-4743-B02E-9F5A54FF0CEB};"{""type"": ""Point"", ""coordinates"": [-79.0343018635413, 35.943545321513305]}";"35.9435453215; -79.0343018635"
46;public;;0;1.0;0.0;{8C7C892B-720C-4A5B-B602-6FD7049808BA};"{""type"": ""Point"", ""coordinates"": [-79.0468099520041, 35.939662254607256]}";"35.9396622546; -79.046809952"
42;public;;0;1.0;0.0;{4FCE495F-2498-43DF-AE9A-51248B3C0F56};"{""type"": ""Point"", ""coordinates"": [-79.05320529543206, 35.94271229660411]}";"35.9427122966; -79.0532052954"
318;public;;0;1.0;0.0;{66A145EA-E386-40D4-808E-B34F107B88AA};"{""type"": ""Point"", ""coordinates"": [-79.04993011457027, 35.91054056836851]}";"35.9105405684; -79.0499301146"
230;public;742;0;1.0;0.0;{03AA475B-1221-4811-9B7E-A47B09D64DAC};"{""type"": ""Point"", ""coordinates"": [-79.06858474256065, 35.9017864611183]}";"35.9017864611; -79.0685847426"
232;public;;0;1.0;0.0;{EA4B82C4-81AD-4FF2-BEA9-E0C32CAB4EDD};"{""type"": ""Point"", ""coordinates"": [-79.06699278854786, 35.895351009003925]}";"35.895351009; -79.0669927885"
238;public;;0;1.0;0.0;{A2313071-8ED8-4A58-B752-A4CDA68FD3AF};"{""type"": ""Point"", ""coordinates"": [-79.06225328351401, 35.89257915876554]}";"35.8925791588; -79.0622532835"
243;public;;0;1.0;0.0;{565A8B17-384C-49CB-A9E1-64919F95472B};"{""type"": ""Point"", ""coordinates"": [-79.04835450618675, 35.91145364037029]}";"35.9114536404; -79.0483545062"
200;public;906;0;1.0;0.0;{46802585-E717-45A9-A8D0-C4C2C254D3C9};"{""type"": ""Point"", ""coordinates"": [-79.01675673119003, 35.9227302376443]}";"35.9227302376; -79.0167567312"
207;public;;0;1.0;0.0;{282F224F-777E-4969-9E97-EB188915E2BD};"{""type"": ""Point"", ""coordinates"": [-79.00308190967193, 35.92172376557281]}";"35.9217237656; -79.0030819097"
185;public;;0;1.0;0.0;{D3E6D3C7-B1E0-4FEE-8F9E-EC6D353A7C76};"{""type"": ""Point"", ""coordinates"": [-79.01760736948216, 35.93244978272137]}";"35.9324497827; -79.0176073695"
194;public;;0;1.0;0.0;{D97DA1AF-4F79-4E50-8FB8-B34B5DF77783};"{""type"": ""Point"", ""coordinates"": [-79.02253007304846, 35.92397233244413]}";"35.9239723324; -79.022530073"
